id,language,title,cardTitle,writtenTitle,slug,summary,writtenSummary,fullText,newsType,link,videoID,source,trending,editorPick,sendNotification,keywords,imagePath,nitlType,addedBy,addedOn,publisherID,publishedOn,updatedBy,updatedOn,approved,approvedOn,approvedBy,active,isDraft,draftAddedDate,draftAssignedBy,feedback,rating,aiSummaryRating,expiryDate,contentStyleID,contentID,isPremium
27752,2,Italy offers boosters to those over 40 amid fourth virus wave,Covid-19,Italy offers boosters to those over 40 amid 4th virus wave,italy-offers-boosters-to-those-over-40-amid-4th-virus-wave,"Italy is expanding the number of people eligible for a booster vaccine as the 4th wave in the Covid-19 pandemic grips Europe.
Anyone 40 years or older can get the booster shot starting on December 1.
All those who received the single-dose Johnson & Johnson vaccine are also eligible for a booster, regardless of age.","Italy is expanding the number of people eligible for a booster vaccine as the 4th wave in the COVID-19 pandemic grips Europe.
Anyone 40 years or older can get the booster shot starting on December 1.
All those who received the single-dose Johnson & Johnson vaccine are also eligible for a booster, regardless of age.",,,https://www.euronews.com/2021/11/10/italy-offers-boosters-to-those-over-40-amid-4th-virus-wave,,Euro News,0,1,0,40 Italy offers boosters to those over amid 4th virus wave 1 19 40 Italy is expanding the number of people eligible for a booster vaccine as 4th wave in COVID pandemic grips Europe Anyone years or older can get shot starting on December All those who received single dose Johnson are also regardless age  &,9e9fb980-42e3-11ec-b414-df4c8cabd325,2,32,2021-11-11 11:36:32,,2021-11-12 13:59:24,42,2021-11-12 13:59:24,1,2021-11-12 13:59:24,42,1,0,,,minor edits,4,,,3,,0
27753,2,Deep-Dive: Who's not invited to COP26 and how it brings the summit into question,,,deep-dive-Whos-not-invited-to-COP26-and-how-it-brings-the-summit-into-question,,,,,https://nitl.app/know?id=472,,,0,0,0,Who s not invited to COP26 and how it brings the summit into question,d59e98f0-42fe-11ec-b414-df4c8cabd325,3,129,2021-11-11 14:51:16,,2021-11-12 23:24:12,8,2021-11-12 23:24:12,1,2021-11-12 23:24:12,8,1,0,,,,,,,8,472,0
27754,2,Deep-Dive: The World Calls On Technology To Combat Climate Change ,,,deep-dive-The-World-Calls-On-Technology-To-Combat-Climate-Change,,,,,https://nitl.app/know?id=473,,,0,0,0,The World Calls On Technology To Combat Climate Change The world needs to reduce emissions meet the goals of Paris climate agreement 2060 If the world warms up at a rate dictated by current policies there will be an abrupt jump in pace of Antarctic ice loss around This could cause a cascading effect where huge amounts of ice and water flow uninterrupted into the Southern Ocean Israel unveils tech driven climate change plan ahead of COP26 Global Government Forum –,8cdd31636646692820,3,127,2021-11-11 15:32:10,,2021-11-12 23:07:30,8,2021-11-12 23:07:30,1,2021-11-12 23:07:30,8,1,0,,,,,,,8,473,0
27755,2,China's Xi Jinping cements his status with historic resolution,In case you missed it,China's Xi Jinping cements his status with historic resolution,chinas-xi-jinping-cements-his-status-with-historic-resolution,"The Chinese Communist Party has passed a ""historical resolution"", cementing Xi Jinping's status in political history.
It may be a sign that China is moving back to a so-called cult of personality.
As only the third of its kind since the founding of the party, the move aims to establish Xi as an equal to party founder Mao and his successor Deng.","The Chinese Communist Party has passed a ""historical resolution"", cementing Xi Jinping's status in political history.
It may be a sign that China is moving back to a so-called cult of personality.
As only the third of its kind since the founding of the party, the move aims to establish Xi as an equal to party founder Mao and his successor Deng.",,,https://www.bbc.co.uk/news/world-asia-china-59229935,,BBC,0,1,0,China s Xi Jinping cements his status with historic resolution The Chinese Communist Party has passed a historical resolution cementing Xi Jinping s status in political history It may be sign that China is moving back to so called cult of personality As only the third its kind since founding party move aims establish as an equal founder Mao and his successor Deng ,2cb27d10-4312-11ec-b414-df4c8cabd325,2,129,2021-11-11 17:09:48,,2021-11-12 13:45:51,42,2021-11-12 13:45:51,1,2021-11-12 13:45:51,42,1,0,,,well written,5,,,3,,0
27756,2,UK economic growth slows as supply problems hit the recovery,"",UK economic growth slows as supply problems hit the recovery,uk-economic-growth-slows-as-supply-problems-hit-the-recovery,"The UK economy has not caught up with its losses during the pandemic.
The service sector has now almost made up its pandemic losses, reflecting the success of the vaccine programme.
The challenge now is in navigating some global and local headwinds, while the Bank of England will be starting to raise rates.","The UK economy has not caught up with its losses during the pandemic.
The service sector has now almost made up its pandemic losses, reflecting the success of the vaccine programme.
The challenge now is in navigating some global and local headwinds, while the Bank of England will be starting to raise rates.",,,https://www.bbc.co.uk/news/business-59244988,,BBC,0,0,1,UK economic growth slows as supply problems hit the recovery The UK economy has not caught up with its losses during the pandemic service sector now almost made reflecting success of vaccine programme challenge is in navigating some global and local headwinds while Bank England will be starting to raise rates ,aa8136f0-4312-11ec-b414-df4c8cabd325,1,129,2021-11-11 17:13:19,,2021-11-12 11:30:25,42,2021-11-12 11:30:25,1,2021-11-12 11:30:25,42,1,0,,,well written,5,,,3,,0
27757,2,Captain America protester jailed under Hong Kong security law,In case you missed it,Captain America protester jailed under Hong Kong security law,captain-america-protester-jailed-under-hong-kong-security-law,"A Hong Kong activist Ma Chun-man dubbed ""Captain America 2.0"" for wielding the superhero's shield at pro-democracy protests was jailed for nearly six years under national security law.
Ma had pleaded not guilty and did not testify.
One of his lawyers told reporters he was not sure whether Ma would appeal.","A Hong Kong activist Ma Chun-man dubbed ""Captain America 2.0"" for wielding the superhero's shield at pro-democracy protests was jailed for nearly six years under national security law.
Ma had pleaded not guilty and did not testify.
One of his lawyers told reporters he was not sure whether Ma would appeal.",,,https://www.channelnewsasia.com/asia/hong-kong-protest-captain-america-national-security-law-jailed-ma-chun-man-2306771,,Channel News Asia,0,1,0,Captain America protester jailed under Hong Kong security law 2 0 A Hong Kong activist Ma Chun man dubbed Captain America for wielding the superhero s shield at pro democracy protests was jailed nearly six years under national security law had pleaded not guilty and did testify One of his lawyers told reporters he sure whether would appeal ,f2e5edf0-4312-11ec-b414-df4c8cabd325,2,32,2021-11-11 17:15:20,,2021-11-12 11:41:00,42,2021-11-12 11:41:00,1,2021-11-12 11:41:00,42,1,0,,,well written,5,,,3,,0
27758,2,Australian mines are booming but their costs are ever present,"",Australian mines are booming but their costs are ever present,australian-mines-are-booming-but-their-costs-are-ever-present,"Australia, the world’s second-biggest coal exporter, shows little sign of changing course.
“We have said very clearly we are not closing coal mines and we are not closing coal-fired power stations,” Australia’s Minister for Resources said this week.
Yet towns suffer from dust problems, including high rates of asthma and other respiratory issues.","Australia, the world’s second-biggest coal exporter, shows little sign of changing course.
“We have said very clearly we are not closing coal mines and we are not closing coal-fired power stations,” Australia’s Minister for Resources said this week.
Yet towns suffer from dust problems, including high rates of asthma and other respiratory issues.",,,https://www.washingtonpost.com/world/2021/11/11/coal-mining-australia-climate-cop26/,,Washington Post,0,0,1,Australian mines are booming but their costs ever present Australia the world s second biggest coal exporter shows little sign of changing course We have said very clearly we are not closing mines and fired power stations Minister for Resources this week Yet towns suffer from dust problems including high rates asthma other respiratory issues “ ,8802e220-4314-11ec-b414-df4c8cabd325,1,129,2021-11-11 17:26:40,,2021-11-12 11:34:55,42,2021-11-12 11:34:55,1,2021-11-12 11:34:55,42,1,0,,,well written,5,,,3,,0
27759,2,Boeing admits liability in 737 MAX crash in Ethiopia in March 2019,"",Boeing admits liability in 737 MAX crash in Ethiopia in March 2019,boeing-admits-liability-in-737-max-crash-in-ethiopia-in-march-2019,"Aircraft manufacturer Boeing reached a settlement with the families of the victims of the 737 MAX crash that killed 157 people in Ethiopia in 2019.
As per legal documents filed in a Chicago court, Boeing admitted liability for the accident.
Ethiopian Airlines flight 302 heading to Nairobi crashed six minutes after taking off due to faulty software.","Aircraft manufacturer Boeing reached a settlement with the families of the victims of the 737 MAX crash that killed 157 people in Ethiopia in 2019.
As per legal documents filed in a Chicago court, Boeing admitted liability for the accident.
Ethiopian Airlines flight 302 heading to Nairobi crashed six minutes after taking off due to faulty software.",,,https://www.africanews.com/2021/11/11/boeing-admits-liability-in-737-max-crash-in-ethiopia-in-2019/,,Africanews,0,0,0,737 2019 Boeing admits liability in MAX crash Ethiopia March 157 302 737 2019 Aircraft manufacturer Boeing reached a settlement with the families of victims MAX crash that killed people in Ethiopia As per legal documents filed Chicago court admitted liability for accident Ethiopian Airlines flight heading to Nairobi crashed six minutes after taking off due faulty software ,83cc5270-4316-11ec-b414-df4c8cabd325,1,32,2021-11-11 17:40:52,,2021-11-12 11:38:41,42,2021-11-12 11:38:41,1,2021-11-12 11:38:41,42,1,0,,,well written,5,,,3,,0
27760,2,"Special forces buried evidence of Afghan killings, Court told",NITL Pick,"Special forces buried evidence of Afghan killings, Court told",special-forces-buried-evidence-of-afghan-killings-court-told,"The UK military is accused of burying evidence that UK special forces were executing detainees in Afghanistan.
The military conducted an internal review of 11 incidents where detainees were killed in similar circumstances.
The UK military's review was conducted by the commanding officer of the special forces unit accused of carrying out executions.","The UK military is accused of burying evidence that UK special forces were executing detainees in Afghanistan.
The military conducted an internal review of 11 incidents where detainees were killed in similar circumstances.
The UK military's review was conducted by the commanding officer of the special forces unit accused of carrying out executions.",,,https://www.bbc.com/news/uk-59238181,,BBC,0,1,1,Special forces buried evidence of Afghan killings Court told 11 The UK military is accused of burying evidence that special forces were executing detainees in Afghanistan conducted an internal review incidents where killed similar circumstances s was by the commanding officer unit carrying out executions ,d546f9b0-4317-11ec-b414-df4c8cabd325,2,127,2021-11-11 17:50:18,,2021-11-12 13:44:43,42,2021-11-12 13:44:43,1,2021-11-12 13:44:43,42,1,0,,,well written,5,,,3,,0
27761,2,Belarus threatens to cut off gas to EU in border row,In case you missed it,Belarus threatens to cut off gas to EU in border row,belarus-threatens-to-cut-off-gas-to-eu-in-border-row,"Belarus's leader has threatened to cut off gas supplies to Europe if sanctions are imposed over an escalating migrant crisis at the country's border.
Thousands of people are at the border with Poland, enduring freezing conditions in the hope of crossing into the European Union.
EU officials have accused Belarus of provoking the crisis.","Belarus's leader has threatened to cut off gas supplies to Europe if sanctions are imposed over an escalating migrant crisis at the country's border.
Thousands of people are at the border with Poland, enduring freezing conditions in the hope of crossing into the European Union.
EU officials have accused Belarus of provoking the crisis.",,,https://www.bbc.com/news/world-europe-59246899,,BBC,0,1,1,Belarus threatens to cut off gas EU in border row Belarus s leader has threatened to cut off gas supplies Europe if sanctions are imposed over an escalating migrant crisis at the country border Thousands of people with Poland enduring freezing conditions in hope crossing into European Union EU officials have accused provoking ,25996a10-4318-11ec-b414-df4c8cabd325,2,127,2021-11-11 17:52:33,,2021-11-12 10:22:34,42,2021-11-12 10:22:34,1,2021-11-12 10:22:34,42,1,0,,,well written,5,,,3,,0
27762,2,Black women four times more likely to die in childbirth,In case you missed it,Black women four times more likely to die in childbirth,black-women-four-times-more-likely-to-die-in-childbirth,"Black women are more than four times more likely to die in pregnancy or childbirth than white women in the UK, a review of 2017-2019 deaths shows.
The Mbrrace report found women from Asian backgrounds are almost twice as likely to die as white women.
The report does not look directly at the individual reasons behind the disparities.","Black women are more than four times more likely to die in pregnancy or childbirth than white women in the UK, a review of 2017-2019 deaths shows.
The Mbrrace report found women from Asian backgrounds are almost twice as likely to die as white women.
The report does not look directly at the individual reasons behind the disparities.",,,https://www.bbc.com/news/health-59248345,,BBC,0,1,1,Black women four times more likely to die in childbirth 2017 2019 Black women are more than four times likely to die in pregnancy or childbirth white the UK a review of deaths shows The Mbrrace report found from Asian backgrounds almost twice as does not look directly at individual reasons behind disparities ,813960a0-4318-11ec-b414-df4c8cabd325,2,127,2021-11-11 17:55:06,,2021-11-12 10:24:01,42,2021-11-12 10:24:01,1,2021-11-12 10:24:01,42,1,0,,,well written,5,,,3,,0
27763,2,FW de Klerk issues posthumous apology for pain of apartheid,NITL Pick,FW de Klerk issues posthumous apology for pain of apartheid,fw-de-klerk-issues-posthumous-apology-for-pain-of-apartheid,"South Africa’s last white president, FW de Klerk, who with Nelson Mandela oversaw the end of apartheid, has died in Cape Town aged 85.
His office issued a prerecorded posthumous video apology for apartheid.
“I apologise for the pain and the hurt and the indignity and the damage that apartheid has done,” a gaunt De Klerk said in the recording.","South Africa’s last white president, FW de Klerk, who with Nelson Mandela oversaw the end of apartheid, has died in Cape Town aged 85, 
His office issued a prerecorded posthumous video apology for apartheid.
“I…apologise for the pain and the hurt and the indignity and the damage that apartheid has done,” a gaunt De Klerk said in the recording.",,,https://www.theguardian.com/world/2021/nov/11/fw-de-klerk-the-last-president-of-apartheid-south-africa-dies-aged-85,,The Guardian,0,1,1,"FW de Klerk issues posthumous apology for pain of apartheid 85 South Africa s last white president FW de Klerk who with Nelson Mandela oversaw the end of apartheid has died in Cape Town aged His office issued a prerecorded posthumous video apology for I apologise pain and hurt indignity damage that done gaunt De said recording , “ …",70745bc0-4319-11ec-b414-df4c8cabd325,2,127,2021-11-11 18:01:48,,2021-11-12 10:13:53,42,2021-11-12 10:13:53,1,2021-11-12 10:13:53,42,1,0,,,minor edits,4,,,3,,0
27764,2,Test podcast,,,Test-podcast,"Test
Test
Test",,,,https://campaign.news-snap.com/m3lApi/podcastApp/getAudio/27764?audioName=a7a509c4-2f11-4fa3-bbb8-690a86e6b3ad,,,0,0,0,Test podcast Test ,d3ad8da0-431a-11ec-b414-df4c8cabd325,7,8,2021-11-11 18:11:44,,,8,2021-11-11 18:13:37,0,,,0,0,,,,,,,11,,0
27765,2,Trump asks to block release of records to Capitol attack committee,NITL Pick,Trump asks to block release of records to Capitol attack committee,trump-asks-to-block-release-of-records-to-capitol-attack-committee,"Former US president Donald Trump has asked a federal appeals court to temporarily block the release of White House records to the House select committee investigating the Capitol insurrection.
The National Archives was expected to start sending the records.
Trump has asked the court to block the documents transmission until the appeal is heard.","Donald Trump is asking a federal appeals court to temporarily block the release of White House records to the House select committee investigating the Capitol insurrection.
The National Archives was expected to start sending the records. 
Trump is now asked the court to block the transmission of the documents until the appeal is heard.",,,https://www.theguardian.com/us-news/live/2021/nov/11/joe-biden-spending-bill-joe-manchin-democrats-us-politics-live,,The Guardian,0,1,1,Trump asks to block release of records Capitol attack committee Donald Trump is asking a federal appeals court to temporarily block the release of White House records select committee investigating Capitol insurrection The National Archives was expected start sending now asked transmission documents until appeal heard ,1b6c67b0-431b-11ec-b414-df4c8cabd325,2,127,2021-11-11 18:13:44,,2021-11-12 10:12:31,42,2021-11-12 10:12:31,1,2021-11-12 10:12:31,42,1,0,,,minor edits,4,,,3,,0
27766,2,Test,,,Test,"Test
TEst
TEst",,,,https://campaign.news-snap.com/m3lApi/podcastApp/getAudio/27766?audioName=3dbf769b-9845-4d0a-bb09-bcc548f712e8,,,0,0,0,Test Test TEst ,24bff2a0-431b-11ec-b414-df4c8cabd325,7,8,2021-11-11 18:14:00,,,8,2021-11-11 18:14:48,0,,,0,0,,,,,,,11,,0
27767,2,Cape Town's homeless wage legal battle with city,In case you missed it,Cape Town's homeless wage legal battle with city,cape-towns-homeless-wage-legal-battle-with-city,"There is a visible surge in homelessness as the Covid has only hardened attitudes in Cape Town.
In September, bylaws were amended to allow police to arrest a homeless person for refusing to go to a shelter.
Last month, the Ndifuna Ukwazi law centre won a court ruling that found the city was misusing its laws to criminalise the poor.","A visible surge in homelessness since the Covid has only hardened attitudes in Cape Town.
In September, bylaws were amended to allow police to arrest a homeless person for refusing to go to a shelter.
The Ndifuna Ukwazi law centre, a group last month won a court ruling that found the city was misusing its laws to criminalise the poor.",,,https://www.africanews.com/2021/11/11/cape-town-s-homeless-wage-legal-battle-with-city/,,Africanews,0,1,0,Cape Town s homeless wage legal battle with city A visible surge in homelessness since the Covid has only hardened attitudes Cape Town In September bylaws were amended to allow police arrest a homeless person for refusing go shelter The Ndifuna Ukwazi law centre group last month won court ruling that found city was misusing its laws criminalise poor ,ed74b730-431b-11ec-b414-df4c8cabd325,2,32,2021-11-11 18:19:36,,2021-11-12 10:15:29,42,2021-11-12 10:15:29,1,2021-11-12 10:15:29,42,1,0,,,minor edits,4,,,3,,0
27768,2,Elon Musk: Tesla boss sells $5bn of shares after Twitter poll,"",Elon Musk: Tesla boss sells $5bn of shares after Twitter poll,,"It comes days after he asked his 63 million Twitter followers whether he should sell 10% of his stake in Tesla.
The company's shares fell by around 16% in the two days after the poll came out in favour of him selling shares, before regaining some ground on Wednesday.
It was Musk's first sale of shares since 2016 when he last exercised stock options. ","It comes days after he asked his 63 million Twitter followers whether he should sell 10% of his stake in Tesla.
The company's shares fell by around 16% in the two days after the poll came out in favour of him selling shares, before regaining some ground on Wednesday.
It was Musk's first sale of shares since 2016 when he last exercised stock options. ",,,https://www.bbc.com/news/business-59243606,,BBC,0,0,0,Elon Musk Tesla boss sells 5bn of shares after Twitter poll 10 16 63 2016 It comes days after he asked his million Twitter followers whether should sell of stake in Tesla The company s shares fell by around the two poll came out favour him selling before regaining some ground on Wednesday was Musk first sale since when last exercised stock options ,6a9169b0-431d-11ec-b414-df4c8cabd325,1,32,2021-11-11 18:30:16,,,42,2021-11-12 14:24:13,0,,,0,0,,,already published,0,,,3,,0
27769,2,Second lava stream reaches ocean in La Palma,"",Second lava stream reaches ocean in La Palma,second-lava-stream-reaches-ocean-in-la-palma,"Red-hot lava flowed into the Atlantic Ocean surrounding the island of La Palma in Spain on Wednesday morning.
The molten rock stream came from the Cumbre Vieja volcano, which has been erupting since September.
This is the second time lava flowed into the ocean at Los Guirres beach, where a significant delta formed from hardened lava already resides.","Red-hot lava flowed into the Atlantic Ocean surrounding the island of La Palma in Spain on Wednesday morning.
The molten rock stream came from the Cumbre Vieja volcano, which has been erupting since September.
This is the second time lava flowed into the ocean at Los Guirres beach, where a significant delta formed from hardened lava already resides.",,,https://www.bbc.com/news/av/world-europe-59241123,,BBC,0,0,1,Second lava stream reaches ocean in La Palma Red hot lava flowed into the Atlantic Ocean surrounding island of La Palma in Spain on Wednesday morning The molten rock stream came from Cumbre Vieja volcano which has been erupting since September This is second time ocean at Los Guirres beach where a significant delta formed hardened already resides ,e70b41f0-431d-11ec-b414-df4c8cabd325,1,32,2021-11-11 18:33:45,,2021-11-12 11:39:51,42,2021-11-12 11:39:51,1,2021-11-12 11:39:51,42,1,0,,,well written,5,,,3,,0
27770,2,"Activist ""got death threats"" after COP26 speech",COP26,Activist 'got death threats' after COP26 speech,activist-got-death-threats-after-cop26-speech,"Txai Suruí, a climate activist from an indigenous community in the Amazon rainforest, spoke to world leaders about the direct impacts of climate change that her tribe is already experiencing.
But after the speech, she was criticised by Brazilian President Bolsanaro, for attacking Brazil.
This prompted many people to send her abuse on social media.","Txai Suruí, a climate activist from an indigenous community in the Amazon rainforest, spoke to world leaders about the direct impacts of climate change that her tribe is already experiencing.
But after the speech, she was criticised by Brazilian President Bolsanaro, for attacking Brazil.
This prompted many people to send her abuse on social media.",,,https://www.bbc.com/news/av/world-latin-america-59166607,,BBC,0,1,1,"Activist got death threats after COP26 speech Txai Suru a climate activist from an indigenous community in the Amazon rainforest spoke to world leaders about direct impacts of change that her tribe is already experiencing But after speech she was criticised by Brazilian President Bolsanaro for attacking Brazil This prompted many people send abuse on social media í, ",Article/Images/activist_1636692532,2,32,2021-11-11 18:41:10,,2021-11-12 10:18:54,42,2021-11-12 10:18:54,1,2021-11-12 10:18:54,42,1,0,,,minor edits - image changed as it wasn't clear,4,,,3,,0
27771,2,UK gathers for remembrance of deaths in military conflicts,"",UK gathers for remembrance of deaths in military conflicts,uk-gathers-for-remembrance-of-deaths-in-military-conflicts,"UK has come together for Armistice Day, a year after ceremonies were disrupted by the pandemic.
The Duchess of Cornwall laid a cross amid the poppies at the Field of Remembrance outside Westminster Abbey.
Delegates at the COP26 summit in Glasgow stopped to observe a two-minute silence at 11:00 GMT to commemorate those who died in military conflicts.","UK has come together for Armistice Day, a year after ceremonies were disrupted by the pandemic.
The Duchess of Cornwall laid a cross amid the poppies at the Field of Remembrance outside Westminster Abbey.
Delegates at the COP26 summit in Glasgow stopped to observe a two-minute silence at 11:00 GMT to commemorate those who died in military conflicts.",,,https://www.bbc.com/news/uk-59246093,,BBC,0,0,0,UK gathers for remembrance of deaths in military conflicts 11 UK has come together for Armistice Day a year after ceremonies were disrupted by the pandemic The Duchess of Cornwall laid cross amid poppies at Field Remembrance outside Westminster Abbey Delegates COP26 summit in Glasgow stopped to observe two minute silence 00 GMT commemorate those who died military conflicts ,a135b290-4323-11ec-b414-df4c8cabd325,1,19,2021-11-11 19:14:44,,2021-11-12 14:25:34,42,2021-11-12 14:25:34,1,2021-11-12 14:25:34,42,1,0,,,well written,5,,,3,,0
27772,2,Queen will attend Remembrance Sunday service,"",Queen will attend Remembrance Sunday service,queen-will-attend-remembrance-sunday-service,"The Queen will attend the upcoming Remembrance Sunday service at the Cenotaph in central London.
Doctors for the monarch had advised her to rest until mid-November after medical checks in hospital last month.
The palace said the Queen, 95, would view the service from the balcony of a Whitehall building as she has done in previous years.","The Queen will attend the upcoming Remembrance Sunday service at the Cenotaph in central London.
Doctors for the monarch had advised her to rest until mid-November after medical checks in hospital last month.
The palace said the Queen, 95, would view the service from the balcony of a Whitehall building as she has done in previous years.",,,https://www.bbc.com/news/uk-59254997,,BBC,0,0,0,Queen will attend Remembrance Sunday service 95 The Queen will attend the upcoming Remembrance Sunday service at Cenotaph in central London Doctors for monarch had advised her to rest until mid November after medical checks hospital last month palace said would view from balcony of a Whitehall building as she has done previous years ,0a4b3f70-4324-11ec-b414-df4c8cabd325,1,19,2021-11-11 19:17:41,,2021-11-12 11:42:28,42,2021-11-12 11:42:28,1,2021-11-12 11:42:28,42,1,0,,,well written,5,,,3,,0
27773,2,Ancient Olympia to be digitally preserved,"",Ancient Olympia to be digitally preserved,ancient-olympia-to-be-digitally-preserved,"Ancient Olympia is to be digitally preserved, in a new deal between the Greek government and Microsoft.
The collaboration uses artificial intelligence to map the site, and augmented reality to help restore the original home of the Olympic Games.
It will allow viewers to explore the area as it stood more than 2,000 years ago.","Ancient Olympia is to be digitally preserved, in a new deal between the Greek government and Microsoft.
The collaboration uses artificial intelligence to map the site, and augmented reality to help restore the original home of the Olympic Games.
It will allow viewers to explore the area as it stood more than 2,000 years ago.",,,https://www.bbc.com/news/technology-59219079,,BBC,0,0,1,Ancient Olympia to be digitally preserved 2 Ancient Olympia is to be digitally preserved in a new deal between the Greek government and Microsoft The collaboration uses artificial intelligence map site augmented reality help restore original home of Olympic Games It will allow viewers explore area as it stood more than 000 years ago ,9d36f130-4324-11ec-b414-df4c8cabd325,1,19,2021-11-11 19:21:47,,2021-11-12 10:25:31,42,2021-11-12 10:25:31,1,2021-11-12 10:25:31,42,1,0,,,well written,5,,,3,,0
27774,2,Vodafone to offer ultra-fast broadband to millions,"",Vodafone to offer ultra-fast broadband to millions,vodafone-to-offer-ultra-fast-broadband-to-millions,"Vodafone has signed new deals that will make it the largest provider of ultra-fast broadband in the UK.
The company doesn’t own its own fixed-line network and instead leases from other companies.
Eight million residents will have access to its service by Spring, with analysts saying the move should be good for consumers.","Vodafone has signed new deals that will make it the largest provider of ultra-fast broadband in the UK.
The company doesn’t own its own fixed-line network and instead leases from other companies
8mn residents will have access to its service by Spring 202Analysts say the move should be good for consumers.",,,https://www.bbc.com/news/technology-59250660,,BBC,0,0,0,Vodafone to offer ultra fast broadband millions Vodafone has signed new deals that will make it the largest provider of ultra fast broadband in UK The company doesn t own its fixed line network and instead leases from other companies 8mn residents have access to service by Spring 202Analysts say move should be good for consumers ,193a60f0-4325-11ec-b414-df4c8cabd325,1,19,2021-11-11 19:25:15,,2021-11-12 14:27:19,42,2021-11-12 14:27:19,1,2021-11-12 14:27:19,42,1,0,,,minor edits,4,,,3,,0
27775,2,India: Man arrested over rape threats to cricketer's daughter,"",India: Man arrested over rape threats to cricketer's daughter,india-man-arrested-over-rape-threats-to-cricketers-daughter,"A man has been arrested for allegedly threatening to rape the 10-month-old daughter of Indian cricket captain Virat Kohli after the team's performance in the T20 World Cup.
He was arrested in the southern city of Hyderabad on Wednesday.
The Indian team has faced a deluge of online abuse after losing back-to-back matches in the ongoing tournament.","A man has been arrested for allegedly threatening to rape the 10-month-old daughter of Indian cricket captain Virat Kohli after the team's performance in the T20 World Cup.
He was arrested in the southern city of Hyderabad on Wednesday.
The Indian team has faced a deluge of online abuse after losing back-to-back matches in the ongoing tournament.",,,https://www.bbc.com/news/world-asia-india-59238649,,BBC,0,0,1,India Man arrested over rape threats to cricketer s daughter 10 A man has been arrested for allegedly threatening to rape the month old daughter of Indian cricket captain Virat Kohli after team s performance in T20 World Cup He was southern city Hyderabad on Wednesday The faced a deluge online abuse losing back matches ongoing tournament ,80dada00-4325-11ec-b414-df4c8cabd325,1,19,2021-11-11 19:28:09,,2021-11-12 10:28:04,42,2021-11-12 10:28:04,1,2021-11-12 10:28:04,42,1,0,,,well written,5,,,3,,0
27776,2,Fact-check: Fentanyl-laced tape on cars can kill you,,,fact-check-undefined,,,,,https://nitl.app/fact/226,,,0,0,0," Facebook A post on Facebook claims that people are putting fentanyl a strong opioid painkiller car petrol caps which when touched will kill you However no evidence supporting the claim is found Full Fact could find no reported case online of anyone ever being harmed by touching fentanyl laced tape applied to a car Dr Ryan Marini the medical director of Toxicology and Addiction at University Hospitals in Cleveland told Reuters You cannot overdose just by touching fentanyl or another opioid you being around it """,076681636659166517,3,19,2021-11-11 19:31:49,,2021-11-13 07:17:55,8,2021-11-13 07:17:55,1,2021-11-13 07:17:55,8,1,0,,,,,,,6,226,0
27777,2,"Fact-check: Sleep time and heart disease risk have a correlation, and not a causation",,,fact-check-undefined,,,,,https://nitl.app/fact/227,,,0,0,0, Daily Mail 25 This new study reported by the Daily Mail claimed that sleeping at a certain time cut your risk of heart disease This study was widely reported by Sky News BBC UTV but they used the terms linked to or associated with a lower risk of heart disease The reason being this study found a correlation between going to bed at certain time and lower risk of heart diseases However it couldn t prove the lack former caused latter While they do clarify in 20th paragraph until then s pretty misleading,7db6c1636659347461,3,19,2021-11-11 19:35:08,,2021-11-12 23:26:31,8,2021-11-12 23:26:31,1,2021-11-12 23:26:31,8,1,0,,,,,,,6,227,0
27778,2,Quiz: test,,,quiz-test,,,,,https://nitl.app/quiz/193,,,0,0,0,test Test Test test Blah,0afbf1636693521857,3,86,2021-11-12 05:04:35,,,86,,0,,,0,0,,,,,,,7,193,0
27779,2,Fear of failure as climate summit enters final day,COP26,COP26: Fear of failure as climate summit enters final day,cop26-fear-of-failure-as-climate-summit-enters-final-day,"The COP26 climate summit in Glasgow is entering its final day, amid growing fears that the goal of limiting global warming to 1.5C is unlikely to be met.
UN Secretary-General Guterres bluntly said that goal was on ""life support"".
He said the summit would probably not see governments make the pledges needed to cut CO2 emissions by enough.","The COP26 climate summit in Glasgow is entering its final day, amid growing fears that the goal of limiting global warming to 1.5C is unlikely to be met.
UN Secretary-General Guterres bluntly said that goal was on ""life support"".
He said the summit would probably not see governments make the pledges needed to cut CO2 emissions by enough.",,,https://www.bbc.com/news/science-environment-59253928,,BBC,0,1,0,COP26 Fear of failure as climate summit enters final day 1 The COP26 climate summit in Glasgow is entering its final day amid growing fears that the goal of limiting global warming to 5C unlikely be met UN Secretary General Guterres bluntly said was on life support He would probably not see governments make pledges needed cut CO2 emissions by enough ,4f865ec0-437a-11ec-b414-df4c8cabd325,2,32,2021-11-12 05:35:14,,2021-11-12 13:56:51,42,2021-11-12 13:56:51,1,2021-11-12 13:56:50,42,1,0,,,well written,5,,,3,,0
